COMP_OS_ID,ITPC_ITPC_ID,SK_SUBS_ID,SK_BMT_ID,BILLING_FILIAL_ID,SUBS_OS_OS_ID,SUBS_SUBS_ID,CR_OS_OS_ID,INQR_ID,FILIAL_ID,CRCAT_CRCAT_ID,SNAP_DATE,SNAP_WEEK,SNAP_MONTH,SNAP_QUARTER,LAT,LON,DESCRIPTION,FULL_NAME,SUBCAT_PYRAMID_NAME,CAT_PYRAMID_NAME,KPI_NAME,CR_WEIGHT,FLAG_LOCAL_GENERAL
2,178,406396,76,36,38,6,89,8471919,8,7,2024-09-14 15:23:15,37,9,3,-14.04300653274204,-16.541565439053073,Ошибка в счёте,Технические работы,Высокий ARPU,VIP,NPS TD (невзвешено),2.88,0
3,117,657696,390,32,85,76,64,4482013,9,1,2024-06-06 23:43:03,23,6,2,57.17363082712606,-147.3827623133531,Проблема с сетью,Поломка оборудования,Высокий ARPU,Обычный,B2C CSI МИ,2.65,1
46,186,762279,16,30,45,49,83,8642170,10,5,2024-02-14 00:54:41,7,2,1,14.881011206585129,-5.763182163019138,Некачественный сервис,Поломка оборудования,Высокий ARPU,Обычный,B2C CSI Тарифа,3.29,1
58,138,325561,361,30,10,22,34,7121098,9,2,2024-03-05 15:47:41,10,3,1,-35.66443972089343,138.41292901619056,Ошибка в счёте,Технические работы,Высокий ARPU,Обычный,B2C CSI Тарифа,0.72,1
67,189,250902,250,27,54,14,7,4741222,18,12,2023-09-14 08:10:53,37,9,3,88.07913572297889,-168.60188071904287,Проблема с сетью,Поломка оборудования,Высокий ARPU,Обычный,B2C NPS BU Качество связи,4.03,0
66,106,425698,464,43,51,78,37,3288903,1,14,2024-01-07 11:07:35,1,1,1,47.81495050769348,148.6465097367315,Проблема с сетью,Технические работы,Низкий ARPU,VIP,CSI TD Тарифы и стоимость,1.29,1
62,181,663743,110,24,32,41,78,8165019,6,12,2023-08-16 07:07:16,33,8,3,64.2586154662612,71.65253800373188,Некачественный сервис,Технические работы,Высокий ARPU,VIP,NPS TD (невзвешено),1.03,0
41,137,432137,85,48,86,2,82,2239355,10,8,2023-03-04 01:36:02,9,3,1,75.54481333850879,-48.4695984236063,Ошибка в счёте,Поломка оборудования,Высокий ARPU,Обычный,B2C CSI Тарифа,3.25,1
4,51,109605,241,11,56,67,51,8428273,8,11,2024-08-11 03:32:26,32,8,3,-63.53022331433392,-53.12873096628444,Некачественный сервис,Поломка оборудования,Высокий ARPU,Обычный,CSI TD Мобильное приложение,4.11,1
81,19,398313,64,29,59,62,67,6398033,14,18,2023-01-25 11:25:08,4,1,1,-31.762113379265145,126.35420029702993,Проблема с сетью,Поломка оборудования,Низкий ARPU,VIP,B2X NPS BU Общий,3.11,1
14,44,483336,255,16,63,52,55,9158495,3,15,2023-08-20 04:04:04,33,8,3,-15.441241563948836,13.224897455927248,Некачественный сервис,Технические работы,Высокий ARPU,Обычный,B2C NPS BU Качество связи,1.94,1
10,50,785041,453,8,5,34,22,925646,9,13,2024-08-13 10:30:32,33,8,3,-78.39151309582408,170.42033938294088,Некачественный сервис,Поломка оборудования,Низкий ARPU,VIP,CSI TD Мобильное приложение,3.02,1
65,81,511167,347,46,38,67,4,69208,2,14,2024-05-13 14:47:29,20,5,2,-55.98307522217588,1.7482235837921678,Ошибка в счёте,Технические работы,Высокий ARPU,VIP,CSI TD Обслуживание в КЦ оператора,2.61,1
42,51,845124,369,44,29,16,69,2172482,12,16,2023-10-11 11:34:20,41,10,4,65.57642574261834,141.02196508203167,Проблема с сетью,Поломка оборудования,Высокий ARPU,VIP,B2C CSI Тарифа,3.1,0
49,112,385007,129,45,89,77,20,2701282,7,16,2024-06-05 21:49:15,23,6,2,76.7051170799567,90.30361788840213,Некачественный сервис,Технические работы,Высокий ARPU,Обычный,CSI TD Мобильное приложение,0.7,0
16,29,270521,432,18,81,74,30,2150629,18,1,2024-12-29 17:53:35,52,12,4,76.30252549350547,-85.34740963676148,Проблема с сетью,Поломка оборудования,Высокий ARPU,Обычный,B2C CSI Тарифа,0.1,1
19,2,430409,379,10,15,7,27,8440066,3,13,2024-08-06 01:15:49,32,8,3,-89.64987424146882,-57.32835666452938,Проблема с сетью,Технические работы,Высокий ARPU,VIP,B2X NPS BU Общий,0.87,1
53,152,702719,3,15,33,63,79,7413326,19,11,2023-01-29 19:53:20,4,1,1,-61.76272942833797,-21.91640509085795,Ошибка в счёте,Технические работы,Низкий ARPU,VIP,B2X NPS BU Общий CORE,2.37,1
13,25,651865,225,42,38,77,66,1267863,19,4,2023-04-28 14:11:58,17,4,2,67.76474681734794,130.91261617918548,Ошибка в счёте,Технические работы,Высокий ARPU,Обычный,B2X NPS BU Общий CORE,3.43,0
1,22,395691,243,34,7,41,43,4394508,7,4,2024-03-27 19:55:40,13,3,1,73.99537324489802,-71.93751291898099,Некачественный сервис,Технические работы,Высокий ARPU,Обычный,CSI TD Информирование,4.43,0
87,157,768057,351,3,85,61,12,4560735,10,2,2024-06-27 04:38:12,26,6,2,-87.41690547703799,51.48993557045026,Некачественный сервис,Технические работы,Высокий ARPU,Обычный,CSI TD Обслуживание в КЦ оператора,2.52,1
30,3,785721,355,45,21,41,45,2764641,14,7,2023-09-16 15:23:20,37,9,3,-88.50934071701103,-176.80821640028833,Некачественный сервис,,Низкий ARPU,Обычный,CSI TD Качество голосовй связи,4.31,1
24,42,100264,154,42,89,56,44,5796396,2,17,2023-06-21 09:35:12,25,6,2,-45.941420393033574,40.525251308966375,Некачественный сервис,Поломка оборудования,Высокий ARPU,Обычный,B2C CSI МИ,0.91,1
73,83,428640,67,39,43,3,52,8793131,6,16,2023-04-23 11:06:55,16,4,2,-34.55312436874349,56.85915823452848,Проблема с сетью,Технические работы,Низкий ARPU,,B2C NPS BU Качество связи,3.35,1
18,181,546326,383,3,54,59,62,7518881,9,12,2024-03-29 07:33:02,13,3,1,39.57332748083667,4.930700173875209,Некачественный сервис,Поломка оборудования,Высокий ARPU,VIP,B2C CSI Качество Голос,2.47,1
85,189,302111,309,24,57,17,44,4287508,16,13,2024-01-14 21:19:19,2,1,1,60.84174623672976,67.69849984386744,Ошибка в счёте,Технические работы,Низкий ARPU,VIP,CSI TD Обслуживание в салоне,3.97,0
67,22,341266,140,30,60,28,87,7552615,10,2,2024-05-31 16:32:31,22,5,2,55.909136775711005,100.84723741883329,Ошибка в счёте,Технические работы,Низкий ARPU,Обычный,B2X NPS BU Общий F&F,4.28,1
43,167,440647,416,28,36,38,2,2461849,17,16,2023-10-11 04:39:19,41,10,4,-32.66009924203454,114.91083991262036,Некачественный сервис,Поломка оборудования,Низкий ARPU,Обычный,CSI TD Мобильное приложение,3.08,1
32,150,824924,161,40,38,2,56,6144976,13,18,2024-10-11 06:48:19,41,10,4,-37.716740080837454,85.87717513462155,Проблема с сетью,Поломка оборудования,Высокий ARPU,VIP,B2C NPS BU Качество связи,2.39,1
85,180,482850,53,11,53,54,38,8496070,2,14,2024-12-11 17:40:32,50,12,4,-56.820683547685235,80.31969452468826,Проблема с сетью,Технические работы,Высокий ARPU,Обычный,CSI TD Качество покрытия,0.65,1
51,122,270667,276,30,50,88,11,6412090,14,19,2024-03-07 08:38:34,10,3,1,82.83722120679408,-154.64026406718398,Ошибка в счёте,Технические работы,Низкий ARPU,VIP,CSI TD Качество мобильного интернета,0.17,1
66,97,543801,135,8,8,45,69,4937578,6,11,2024-02-19 11:43:30,8,2,1,-47.58765154331674,108.13533206002558,Проблема с сетью,Поломка оборудования,Низкий ARPU,Обычный,CSI TD Обслуживание в салоне,4.54,1
69,18,555836,327,40,84,33,26,3580527,8,9,2023-12-06 00:32:26,49,12,4,70.8321085328711,30.20065314269206,Некачественный сервис,Технические работы,,Обычный,NPS TD,1.09,0
55,73,498761,279,40,3,72,41,2989561,13,14,2023-09-24 17:01:29,38,9,3,52.482181929910524,-155.04173411049652,Некачественный сервис,Поломка оборудования,Низкий ARPU,VIP,NPS TD (невзвешено),1.05,1
80,173,521314,473,3,84,46,84,8003615,5,15,2024-12-18 06:02:33,51,12,4,77.31977659794498,-164.21498724296308,Ошибка в счёте,Технические работы,Высокий ARPU,Обычный,B2C CSI Качество Голос,0.72,0
9,120,135751,236,34,28,41,23,5752131,1,17,2024-10-17 18:09:54,42,10,4,30.254674669639996,4.849468036484609,Проблема с сетью,Технические работы,Низкий ARPU,VIP,B2C NPS BU Качество связи,2.75,0
4,120,732248,381,21,65,39,30,5127922,9,16,2023-11-29 20:13:58,48,11,4,24.890940415332494,-87.28465606903505,Проблема с сетью,Технические работы,Низкий ARPU,Обычный,CSI TD Качество мобильного интернета,1.64,1
64,45,268029,203,6,21,56,12,7283221,13,12,2024-12-11 17:42:23,50,12,4,-70.14281269868887,135.4708233577802,Ошибка в счёте,Технические работы,Высокий ARPU,Обычный,B2C CSI Тарифа,3.89,1
40,58,952418,299,4,31,15,22,7150072,17,14,2024-07-09 13:53:04,28,7,3,-24.29306867873717,170.69921396688932,Ошибка в счёте,Технические работы,Низкий ARPU,Обычный,B2X NPS BU Общий CORE,2.5,1
29,68,817448,32,27,66,86,79,3337907,10,10,2023-07-19 19:44:30,29,7,3,76.09122265910722,175.72200255835634,Проблема с сетью,Технические работы,,Обычный,CSI TD Обслуживание в КЦ оператора,1.56,0
27,194,768840,6,25,87,19,43,6932467,17,15,2024-06-14 17:58:23,24,6,2,-42.69272345007539,176.05631438178256,Проблема с сетью,Технические работы,Высокий ARPU,VIP,NPS TD,4.48,1
67,65,302749,437,39,77,9,53,8397697,2,3,2024-02-17 23:01:48,7,2,1,-8.090990833496193,-80.46516538953587,Некачественный сервис,Поломка оборудования,Низкий ARPU,Обычный,B2X NPS BU Общий F&F,4.91,1
48,84,165022,223,3,41,6,86,7711862,13,12,2023-09-24 23:33:10,38,9,3,43.237094540168044,-107.97141581722876,Ошибка в счёте,Технические работы,Низкий ARPU,VIP,CSI TD Качество мобильного интернета,0.71,0
8,155,848570,174,29,3,73,63,3605974,6,14,2024-06-06 07:13:35,23,6,2,-11.230548118238005,-158.59781095599539,Некачественный сервис,Поломка оборудования,Низкий ARPU,VIP,B2X NPS BU Общий,3.6,1
3,80,157928,274,5,18,33,4,7368987,3,11,2024-03-21 07:24:35,12,3,1,-87.36632925037476,102.84691814676086,Проблема с сетью,Технические работы,Низкий ARPU,VIP,B2X NPS BU Общий F&F,1.76,0
11,163,779739,402,8,87,43,17,3427578,2,9,2023-10-26 04:31:02,43,10,4,46.65511959707655,116.12958222588276,Проблема с сетью,Поломка оборудования,Высокий ARPU,Обычный,CSI TD Информирование,4.7,0
9,49,956697,132,27,38,52,24,3299303,4,4,2023-04-17 05:38:55,16,4,2,-78.3025423683793,168.14074713851466,Проблема с сетью,Поломка оборудования,Высокий ARPU,Обычный,B2X NPS BU Общий,3.29,0
70,102,267175,491,19,83,41,48,3543415,11,1,2023-10-02 20:38:20,40,10,4,10.564855678780987,166.46591100195047,Ошибка в счёте,Поломка оборудования,Высокий ARPU,VIP,CSI TD Качество покрытия,0.39,1
11,160,604820,432,31,54,62,50,7402813,9,1,2023-12-13 03:52:59,50,12,4,55.34439176563157,-172.55573134000815,Проблема с сетью,Поломка оборудования,Низкий ARPU,Обычный,CSI TD Качество мобильного интернета,4.94,0
60,159,325902,330,21,72,41,77,7667018,18,14,2023-02-05 15:26:04,5,2,1,11.69667692804984,-37.65891117240736,Некачественный сервис,Технические работы,Высокий ARPU,Обычный,NPS TD,3.43,1
23,174,471444,170,3,10,61,41,7059154,7,6,2024-01-02 01:25:22,1,1,1,-45.12192814965069,98.62066931327416,Ошибка в счёте,Технические работы,Низкий ARPU,Обычный,CSI TD Информирование,1.05,0
43,188,409910,26,10,26,81,85,986442,3,4,2024-10-20 11:23:48,42,10,4,-7.7549288479141865,63.21481725324554,Проблема с сетью,Технические работы,Низкий ARPU,Обычный,NPS TD,1.75,0
18,95,380690,424,18,67,29,46,5959021,14,17,2023-10-15 03:55:08,41,10,4,-25.375812481249127,-62.03447972124545,Ошибка в счёте,Поломка оборудования,Высокий ARPU,VIP,CSI TD Обслуживание в салоне,0.89,0
55,35,178260,381,9,71,2,42,991651,2,19,2024-01-03 11:23:39,1,1,1,69.03826699858195,-1.925962288010055,Некачественный сервис,Поломка оборудования,Высокий ARPU,VIP,CSI TD Обслуживание в КЦ оператора,2.77,0
87,192,518422,323,24,6,5,56,3104186,12,4,2023-07-31 09:12:59,31,7,3,-21.716029663734602,147.25609770439024,Некачественный сервис,Технические работы,Высокий ARPU,VIP,B2C CSI Тарифа,0.2,0
21,1,168054,291,22,42,32,56,8089023,17,8,2024-03-03 11:58:25,9,3,1,59.97386228234171,-116.0885702588272,Проблема с сетью,Технические работы,Низкий ARPU,Обычный,NPS TD,2.04,0
76,180,138905,294,25,80,27,80,3747058,12,19,2024-12-26 17:15:13,52,12,4,-17.666907600359096,148.2558185434769,Некачественный сервис,Технические работы,Высокий ARPU,VIP,B2C CSI МИ,4.04,1
58,192,102302,327,41,56,42,70,3245849,15,4,2024-05-17 10:34:34,20,5,2,-45.973881124657574,-59.32344854833107,Ошибка в счёте,Поломка оборудования,Высокий ARPU,Обычный,NPS TD (невзвешено),4.0,0
