SUBCAT_PYRAMID_NAME,DESCRIPTION,CAT_PYRAMID_NAME,FILIAL_ID,FULL_NAME,FLAG_LOCAL_GENERAL,SNAP_DATE_DAY
Высокий ARPU,Проблема с сетью,VIP,6,Поломка оборудования,1,2024-07-06
Высокий ARPU,Ошибка в счёте,Обычный,9,Технические работы,0,2023-01-31
Высокий ARPU,Проблема с сетью,Обычный,16,Поломка оборудования,1,2023-01-09
Низкий ARPU,Ошибка в счёте,Обычный,14,Технические работы,0,2023-08-19
Высокий ARPU,Ошибка в счёте,Обычный,18,Технические работы,1,2024-08-31
Низкий ARPU,Некачественный сервис,,12,Поломка оборудования,1,2023-06-30
Низкий ARPU,Проблема с сетью,Обычный,9,Технические работы,1,2023-12-27
Высокий ARPU,Проблема с сетью,VIP,8,Поломка оборудования,0,2023-11-18
Низкий ARPU,Ошибка в счёте,Обычный,5,Поломка оборудования,1,2024-12-24
Низкий ARPU,Проблема с сетью,Обычный,19,Поломка оборудования,1,2023-11-14
Низкий ARPU,Ошибка в счёте,VIP,6,Поломка оборудования,0,2023-05-04
Высокий ARPU,Проблема с сетью,VIP,10,,0,2023-12-04
Высокий ARPU,Ошибка в счёте,VIP,9,Поломка оборудования,1,2024-12-05
Высокий ARPU,Проблема с сетью,Обычный,2,Поломка оборудования,0,2024-06-08
Высокий ARPU,Некачественный сервис,Обычный,6,Поломка оборудования,1,2024-10-06
,Ошибка в счёте,VIP,7,Технические работы,0,2024-04-03
Низкий ARPU,Ошибка в счёте,VIP,11,Поломка оборудования,1,2023-03-10
Низкий ARPU,Некачественный сервис,,14,,1,2023-06-30
Высокий ARPU,Проблема с сетью,Обычный,1,Поломка оборудования,0,2024-05-11
Высокий ARPU,Некачественный сервис,Обычный,10,Технические работы,1,2024-07-21
Высокий ARPU,Некачественный сервис,VIP,9,Технические работы,1,2024-09-02
Низкий ARPU,Некачественный сервис,Обычный,4,Технические работы,1,2024-03-15
Низкий ARPU,Ошибка в счёте,VIP,2,Технические работы,0,2024-09-14
Низкий ARPU,Некачественный сервис,Обычный,9,Поломка оборудования,0,2024-11-21
Высокий ARPU,Некачественный сервис,Обычный,17,Поломка оборудования,1,2024-11-28
Низкий ARPU,Проблема с сетью,Обычный,10,Поломка оборудования,1,2023-01-19
Низкий ARPU,Проблема с сетью,VIP,3,,1,2024-03-10
Низкий ARPU,Некачественный сервис,Обычный,2,Поломка оборудования,0,2023-07-05
Низкий ARPU,Ошибка в счёте,,7,Технические работы,0,2024-07-07
Высокий ARPU,Ошибка в счёте,Обычный,10,Технические работы,0,2024-12-04
Высокий ARPU,Проблема с сетью,Обычный,6,Технические работы,1,2024-07-15
Высокий ARPU,Проблема с сетью,VIP,5,Технические работы,0,2023-07-07
Низкий ARPU,Некачественный сервис,VIP,5,Поломка оборудования,1,2024-05-25
Высокий ARPU,Ошибка в счёте,VIP,19,Поломка оборудования,1,2023-10-19
Высокий ARPU,Ошибка в счёте,Обычный,17,Технические работы,0,2023-10-08
Низкий ARPU,Проблема с сетью,Обычный,9,Поломка оборудования,1,2024-08-23
Высокий ARPU,Ошибка в счёте,VIP,18,,1,2024-08-25
Высокий ARPU,Ошибка в счёте,VIP,17,Поломка оборудования,1,2024-12-18
Высокий ARPU,Проблема с сетью,VIP,7,Технические работы,0,2024-04-19
Высокий ARPU,Ошибка в счёте,Обычный,4,Технические работы,1,2023-01-03
Высокий ARPU,Проблема с сетью,VIP,8,Поломка оборудования,0,2023-11-03
Низкий ARPU,Некачественный сервис,Обычный,3,Технические работы,0,2024-12-10
Низкий ARPU,Ошибка в счёте,Обычный,3,,0,2023-09-04
Высокий ARPU,Ошибка в счёте,VIP,4,Поломка оборудования,1,2024-08-11
Низкий ARPU,Проблема с сетью,VIP,10,Технические работы,0,2024-01-17
Низкий ARPU,Проблема с сетью,Обычный,8,Поломка оборудования,1,2024-06-10
Высокий ARPU,Проблема с сетью,VIP,18,Технические работы,0,2023-11-17
Низкий ARPU,Ошибка в счёте,VIP,6,Поломка оборудования,0,2024-10-28
Низкий ARPU,Ошибка в счёте,VIP,2,Поломка оборудования,1,2023-02-02
Высокий ARPU,Ошибка в счёте,Обычный,13,Технические работы,0,2023-10-03
Низкий ARPU,Некачественный сервис,Обычный,19,Поломка оборудования,0,2023-06-21
Высокий ARPU,Ошибка в счёте,Обычный,11,Технические работы,1,2024-11-23
Низкий ARPU,Ошибка в счёте,Обычный,16,Технические работы,1,2023-02-13
Высокий ARPU,Некачественный сервис,Обычный,3,Технические работы,1,2023-11-02
Низкий ARPU,Ошибка в счёте,,2,Поломка оборудования,1,2024-02-29
Высокий ARPU,Некачественный сервис,VIP,7,Поломка оборудования,1,2023-05-27
Низкий ARPU,Проблема с сетью,Обычный,3,Поломка оборудования,0,2024-10-27
Высокий ARPU,Проблема с сетью,Обычный,15,Поломка оборудования,0,2024-04-04
